Date,Children apprehended and placed in CBP custody*,Children in CBP custody,Children transferred out of CBP custody,Children in HHS Care,Children discharged from HHS Care,total_system_load,net_daily_intake,care_load_growth_rate_pct,positive_net_intake_flag,net_intake_direction,cumulative_net_intake_pressure,consecutive_positive_net_intake_days,backlog_indicator,backlog_severity_score,logical_constraint_anomaly_flag,year,month,month_name,year_month,day_of_week,rolling_7d_avg_system_load,rolling_7d_avg_net_intake,rolling_7d_avg_growth_rate_pct,rolling_7d_avg_backlog_severity,rolling_14d_avg_system_load,rolling_14d_avg_net_intake,rolling_14d_avg_growth_rate_pct,rolling_14d_avg_backlog_severity,system_load_vs_7d_avg_gap,system_load_vs_14d_avg_gap,net_intake_vs_7d_avg_gap,net_intake_vs_14d_avg_gap,above_7d_system_load_avg_flag,above_14d_system_load_avg_flag,positive_7d_net_intake_pressure_flag,positive_14d_net_intake_pressure_flag,rolling_pressure_level,rolling_7d_std_system_load,rolling_7d_std_net_intake,rolling_7d_std_growth_rate,rolling_14d_std_system_load,rolling_14d_std_net_intake,rolling_14d_std_growth_rate,rolling_7d_system_load_range,rolling_14d_system_load_range,rolling_7d_net_intake_range,rolling_14d_net_intake_range,system_load_volatility_flag,net_intake_volatility_flag,growth_rate_volatility_flag,volatility_pressure_score,volatility_pressure_level,daily_system_load_change,daily_net_intake_change,daily_growth_rate_change,daily_backlog_severity_change,daily_cbp_custody_change,daily_hhs_care_change,system_load_pct_change,net_intake_pct_change,cbp_custody_pct_change,hhs_care_pct_change,system_load_spike_flag,major_system_load_spike_flag,net_intake_spike_flag,major_net_intake_spike_flag,growth_rate_spike_flag,major_growth_rate_spike_flag,backlog_severity_jump_flag,system_load_change_direction,net_intake_change_direction,pressure_spike_score,pressure_spike_level,pressure_spike_risk_category,rolling_pressure_signal,volatility_pressure_signal,pressure_spike_signal,pressure_spike_risk_signal,high_load_signal,backlog_pressure_signal,logical_anomaly_signal,intake_pressure_signal,daily_pressure_signal_count,daily_strain_score,daily_strain_level,high_pressure_day_flag,severe_pressure_day_flag,pressure_window_break,pressure_window_id,prolonged_pressure_window_flag,prolonged_pressure_window_category,rolling_pressure_component_score,volatility_pressure_component_score,pressure_spike_component_score,daily_strain_component_score,load_intensity_component_score,net_intake_component_score,growth_pressure_component_score,backlog_component_score,window_pressure_component_score,critical_window_component_score,final_pressure_stress_score,final_pressure_stress_level,operational_response_category,primary_pressure_driver,final_pressure_priority_rank
2025-06-01,8,24,16,2528,12,2552,4,0.31,True,Pressure: Transfers Exceed Discharges,-31697,2,Short-Term Intake Pressure,1,False,2025,6,June,2025-06,Sunday,2526.29,1.43,0.5,0.57,2475.14,2.86,0.55,1.0,25.71,76.86,2.57,1.14,True,True,True,True,Short-Term Rolling Pressure,23.128008170412205,5.593363414409088,0.7782887210626532,57.96664444499616,4.621973319120041,0.6056583013729596,68.0,167.0,16.0,16.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,8.0,0.0,0.07,0.0,-14.0,22.0,0.3144654088050425,0.0,-36.8421052631579,0.8778930566640142,False,False,False,False,False,False,False,System Load Increase,No Net Intake Change,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,1,2,3,Moderate Daily Strain,1,0,226,226.0,0,No Prolonged Pressure Window,0,0.0,0.0,3.0,0.56,0.09,0.27,3.33,0,0,0.9,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,3
2025-06-02,10,19,5,2518,16,2537,-11,-0.59,False,Relief: Discharges Exceed Transfers,-31708,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Monday,2533.86,-1.71,0.31,0.43,2486.0,1.71,0.44,0.93,3.14,51.0,-9.29,-12.71,True,True,False,True,Load Above Rolling Average,13.75292176843565,5.498917642412204,0.8646166229965229,53.87449803517487,5.862902555359945,0.6692098013640857,43.0,147.0,15.0,22.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-15.0,-15.0,-0.8999999999999999,-1.0,-5.0,-10.0,-0.5877742946708508,-375.0,-20.833333333333336,-0.3955696202531666,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,227,,0,No Prolonged Pressure Window,0,0.0,0.0,2.0,0.55,0.24,0.51,0.0,0,0,0.53,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2025-06-03,5,23,11,2519,15,2542,-4,0.2,False,Relief: Discharges Exceed Transfers,-31712,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Tuesday,2535.71,-1.57,0.08,0.43,2495.79,0.79,0.4,0.79,6.29,46.21,-2.43,-4.79,True,True,False,True,Load Above Rolling Average,13.86499532145394,5.41162769281583,0.5572808132009486,50.35745849875624,5.645673243612836,0.661918623197946,43.0,129.0,15.0,22.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,5.0,7.0,0.79,0.0,4.0,1.0,0.1970831690973673,-63.63636363636363,21.052631578947366,0.0397140587768074,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,227,,0,No Prolonged Pressure Window,0,0.0,0.0,2.0,0.55,0.09,0.17,0.0,0,0,0.51,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2025-06-04,4,16,9,2516,16,2532,-7,-0.39,False,Relief: Discharges Exceed Transfers,-31719,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Wednesday,2539.0,-2.86,0.13,0.29,2503.43,-0.21,0.31,0.64,-7.0,28.57,-4.14,-6.79,False,True,False,False,Normal Rolling Pressure,7.937253934820713,5.490251100158764,0.4668945022063143,46.780525675731376,5.699913243991542,0.6807897805304703,24.0,129.0,15.0,22.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-10.0,-3.0,-0.5900000000000001,0.0,-7.0,-3.0,-0.3933910306844979,75.0,-30.434782608695656,-0.1190948789202117,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,227,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.54,0.15,0.34,0.0,0,0,0.08,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-05,8,26,5,2503,21,2529,-16,-0.12,False,Relief: Discharges Exceed Transfers,-31735,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Thursday,2539.14,-4.57,0.01,0.29,2511.0,-1.43,0.31,0.5,-10.14,18.0,-11.43,-14.57,False,True,False,False,Normal Rolling Pressure,7.712080815319308,7.435436388380462,0.3803381953697897,40.98029545360359,7.06795896677837,0.6826403168563976,23.0,128.0,20.0,27.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-3.0,-9.0,0.27,0.0,10.0,-13.0,-0.1184834123222788,128.57142857142856,62.5,-0.5166931637519911,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,227,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.54,0.34,0.1,0.0,0,0,0.08,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-08,10,16,15,2507,13,2523,2,-0.24,True,Pressure: Transfers Exceed Discharges,-31733,1,Short-Term Intake Pressure,1,False,2025,6,June,2025-06,Sunday,2537.0,-4.0,-0.08,0.43,2518.07,-1.5,0.29,0.43,-14.0,4.93,6.0,3.5,False,True,False,False,Normal Rolling Pressure,9.865765725941902,7.810249675902672,0.3454879227439216,32.471204488885256,7.024681761202612,0.6951021744801505,29.0,111.0,20.0,27.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-6.0,18.0,-0.12,1.0,-10.0,4.0,-0.2372479240806635,-112.5,-38.46153846153846,0.1598082301238479,False,False,False,False,False,False,True,System Load Decrease,Net Intake Increase,1,Moderate Pressure Spike,Backlog Severity Escalation,0,0,1,1,0,0,0,1,3,5,Moderate Daily Strain,1,0,228,228.0,0,No Prolonged Pressure Window,0,0.0,1.67,5.0,0.53,0.04,0.21,3.33,0,0,1.6,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,3
2025-06-09,8,21,14,2516,9,2537,5,0.55,True,Pressure: Transfers Exceed Discharges,-31728,2,Short-Term Intake Pressure,1,False,2025,6,June,2025-06,Monday,2536.0,-3.86,-0.04,0.43,2524.93,-1.14,0.28,0.5,1.0,12.07,8.86,6.14,True,True,False,False,Load Above Rolling Average,9.380831521024223,7.988086367175906,0.4081666326391776,23.96620789692975,7.230886134197743,0.6894053019303457,29.0,87.0,21.0,27.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,14.0,3.0,0.79,0.0,5.0,9.0,0.5548949663099378,150.0,31.25,0.3589948145193533,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,1,2,3,Moderate Daily Strain,1,0,228,228.0,0,No Prolonged Pressure Window,0,0.0,0.0,3.0,0.55,0.11,0.47,3.33,0,0,0.91,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,3
2025-06-10,17,28,7,2511,12,2539,-5,0.08,False,Relief: Discharges Exceed Transfers,-31733,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Tuesday,2534.14,-5.14,-0.07,0.29,2530.21,-1.86,0.21,0.43,4.86,8.79,0.14,-3.14,True,True,False,False,Load Above Rolling Average,6.542898733388372,7.197883286735207,0.383827838390879,16.830277533001915,7.069513560213365,0.660240132805507,19.0,68.0,21.0,27.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,2.0,-10.0,-0.47,-1.0,7.0,-5.0,0.0788332676389336,-200.0,33.33333333333333,-0.1987281399046137,False,False,False,False,False,False,False,System Load Increase,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,2.0,0.55,0.11,0.07,0.0,0,0,0.51,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2025-06-17,7,24,10,2523,14,2547,-4,0.32,False,Relief: Discharges Exceed Transfers,-31737,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Tuesday,2535.57,-4.14,0.06,0.29,2534.71,-2.93,0.18,0.36,11.43,12.29,0.14,-1.07,True,True,False,False,Load Above Rolling Average,8.162049230732029,6.718843437883859,0.3297834787510565,10.901154292766416,6.031510663104164,0.6417626825075927,24.0,43.0,21.0,21.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,8.0,1.0,0.24,0.0,-4.0,12.0,0.3150846790074935,-20.0,-14.28571428571429,0.4778972520907976,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,2.0,0.56,0.09,0.28,0.0,0,0,0.52,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2025-06-19,8,19,7,2501,18,2520,-11,-1.06,False,Relief: Discharges Exceed Transfers,-31748,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Thursday,2532.43,-5.14,-0.12,0.29,2534.07,-3.36,-0.02,0.36,-12.43,-14.07,-5.86,-7.64,False,False,False,False,Normal Rolling Pressure,9.41376904565354,7.197883286735207,0.5249353701715554,11.512296344019102,6.392389018407403,0.5302192165344615,27.0,43.0,21.0,21.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-27.0,-7.0,-1.38,0.0,-5.0,-22.0,-1.0600706713780883,175.0,-20.833333333333336,-0.8719778042013515,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.53,0.24,0.91,0.0,0,0,0.11,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-22,7,13,5,2508,7,2521,-2,0.04,False,Relief: Discharges Exceed Transfers,-31750,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Sunday,2530.86,-4.43,-0.06,0.29,2534.93,-3.64,0.04,0.29,-9.86,-13.93,2.43,1.64,False,False,False,False,Normal Rolling Pressure,10.367072417131729,7.230886134192146,0.5134987364940227,9.825119190752716,6.22163894876658,0.4821540495241412,27.0,32.0,21.0,21.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,1.0,9.0,1.1,0.0,-6.0,7.0,0.0396825396825395,-81.81818181818181,-31.57894736842105,0.279888044782095,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.53,0.04,0.03,0.0,0,0,0.06,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-23,3,15,5,2495,17,2510,-12,-0.44,False,Relief: Discharges Exceed Transfers,-31762,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Monday,2528.14,-3.86,-0.11,0.29,2533.64,-4.21,-0.05,0.29,-18.14,-23.64,-8.14,-7.79,False,False,False,False,Normal Rolling Pressure,13.069411763174312,6.256425268697364,0.5334389776320699,11.783999212584613,6.612093482384997,0.4490160182169286,37.0,42.0,17.0,21.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-11.0,-10.0,-0.48,0.0,2.0,-13.0,-0.4363347877826218,500.0,15.384615384615374,-0.5183413078149957,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.52,0.26,0.38,0.0,0,0,0.09,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-24,5,20,5,2489,16,2509,-11,-0.04,False,Relief: Discharges Exceed Transfers,-31773,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Tuesday,2526.14,-5.71,-0.08,0.14,2531.57,-4.86,-0.08,0.29,-17.14,-22.57,-5.29,-6.14,False,False,False,False,Normal Rolling Pressure,14.926805546914862,6.156684327192708,0.5304849533344852,13.397555955251937,6.814657763936364,0.4300958237212007,38.0,43.0,17.0,21.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-1.0,1.0,0.4,0.0,5.0,-6.0,-0.0398406374501947,-8.333333333333337,33.33333333333333,-0.2404809619238501,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.52,0.24,0.03,0.0,0,0,0.07,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-25,6,12,2,2470,24,2482,-22,-1.08,False,Relief: Discharges Exceed Transfers,-31795,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Wednesday,2518.29,-9.57,-0.31,0.0,2527.14,-6.71,-0.18,0.21,-36.29,-45.14,-12.43,-15.29,False,False,False,False,Normal Rolling Pressure,21.351926422004297,6.754187413670683,0.565196973671678,18.317109040352907,7.700435266705411,0.4941303827582713,65.0,70.0,20.0,27.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-27.0,-11.0,-1.04,0.0,-8.0,-19.0,-1.0761259465922657,100.0,-40.0,-0.7633587786259555,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.49,0.47,0.93,0.0,0,0,0.12,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-26,3,9,7,2447,35,2456,-28,-1.05,False,Relief: Discharges Exceed Transfers,-31823,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Thursday,2506.43,-12.86,-0.47,0.0,2520.29,-9.0,-0.27,0.14,-50.43,-64.29,-15.14,-19.0,False,False,False,False,Normal Rolling Pressure,29.44405510418633,9.281317640442987,0.5953350397245347,25.0336037909278,8.927054816249541,0.5240732269948044,91.0,91.0,26.0,33.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-26.0,-6.0,0.03,0.0,-3.0,-23.0,-1.0475423045930743,27.27272727272727,-25.0,-0.9311740890688314,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.47,0.6,0.91,0.0,0,0,0.13,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-29,5,17,7,2413,20,2430,-13,-1.06,False,Relief: Discharges Exceed Transfers,-31836,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Sunday,2489.71,-14.14,-0.67,0.0,2512.64,-9.14,-0.31,0.14,-59.71,-82.64,1.14,-3.86,False,False,False,False,Normal Rolling Pressure,35.217014286622145,8.434622525211111,0.5116313777190271,34.195382376925764,8.97738305930091,0.559788519722571,91.0,117.0,26.0,33.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-26.0,15.0,-0.01,0.0,8.0,-34.0,-1.0586319218241047,-53.57142857142857,88.88888888888889,-1.389456477319162,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.44,0.28,0.91,0.0,0,0,0.11,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-06-30,9,22,8,2407,16,2429,-8,-0.04,False,Relief: Discharges Exceed Transfers,-31844,0,No Current Backlog Pressure,0,False,2025,6,June,2025-06,Monday,2476.71,-13.71,-0.52,0.0,2504.57,-9.43,-0.32,0.14,-47.71,-75.57,5.71,1.43,False,False,False,False,Normal Rolling Pressure,38.7888054546352,8.693182879208853,0.5270628407459984,39.63625823804657,8.864052604280102,0.5466064136365141,92.0,118.0,26.0,33.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-1.0,5.0,1.02,0.0,5.0,-6.0,-0.0411522633744887,-38.46153846153846,29.41176470588236,-0.2486531288852012,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.44,0.17,0.03,0.0,0,0,0.06,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-01,7,14,6,2391,22,2405,-16,-0.99,False,Relief: Discharges Exceed Transfers,-31860,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Tuesday,2460.14,-15.71,-0.67,0.0,2495.5,-10.07,-0.37,0.14,-55.14,-90.5,-0.29,-5.93,False,False,False,False,Normal Rolling Pressure,41.4062337154972,6.99319397019016,0.48540115957246,46.767427850723536,8.999694744518926,0.5749997611084076,105.0,142.0,20.0,33.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-24.0,-8.0,-0.95,0.0,-8.0,-16.0,-0.9880609304240396,100.0,-36.36363636363637,-0.6647278770253395,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.41,0.34,0.85,0.0,0,0,0.1,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-02,8,20,9,2373,38,2393,-29,-0.5,False,Relief: Discharges Exceed Transfers,-31889,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Wednesday,2443.43,-18.14,-0.68,0.0,2485.79,-11.0,-0.39,0.14,-50.43,-92.79,-10.86,-18.0,False,False,False,False,Normal Rolling Pressure,41.54057110398596,8.315218406199572,0.4811444689487795,52.98501758037456,10.243196616442187,0.5714301510967181,116.0,154.0,21.0,34.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-12.0,-13.0,0.49,0.0,6.0,-18.0,-0.498960498960499,81.25,42.85714285714286,-0.7528230865746499,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.4,0.62,0.43,0.0,0,0,0.1,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-06,4,17,2,2332,8,2349,-6,-1.84,False,Relief: Discharges Exceed Transfers,-31895,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Sunday,2420.57,-17.43,-0.94,0.0,2473.36,-11.57,-0.51,0.07,-71.57,-124.36,11.43,5.57,False,False,False,False,Normal Rolling Pressure,43.42371526764402,9.198861213160592,0.5570970677154432,63.0379704175703,9.669255684618186,0.6867221873781006,133.0,198.0,23.0,34.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-44.0,23.0,-1.34,0.0,-3.0,-41.0,-1.8386961972419515,-79.3103448275862,-15.000000000000002,-1.7277707543194245,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.36,0.13,1.59,0.0,0,0,0.12,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-07,3,18,8,2317,20,2335,-12,-0.6,False,Relief: Discharges Exceed Transfers,-31907,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Monday,2399.57,-16.0,-0.87,0.0,2458.93,-12.79,-0.59,0.0,-64.57,-123.93,4.0,0.79,False,False,False,False,Normal Rolling Pressure,44.30145649575783,9.146948489338335,0.5660514868051211,70.07519509151578,8.414077685445893,0.6155422874931569,121.0,212.0,23.0,27.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-14.0,-6.0,1.2400000000000002,0.0,1.0,-15.0,-0.5959982971477262,100.0,5.882352941176472,-0.6432246998284707,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.34,0.26,0.52,0.0,0,0,0.08,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-08,5,16,8,2306,20,2322,-12,-0.56,False,Relief: Discharges Exceed Transfers,-31919,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Tuesday,2380.43,-13.71,-0.8,0.0,2443.43,-13.29,-0.64,0.0,-58.43,-121.43,1.71,1.29,False,False,False,False,Normal Rolling Pressure,44.80274226330672,7.499206307205892,0.5701587080637768,74.83902137896006,8.118625986711235,0.5849617250557683,108.0,225.0,23.0,27.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-13.0,0.0,0.0399999999999999,0.0,-2.0,-11.0,-0.5567451820128522,0.0,-11.111111111111116,-0.4747518342684498,False,False,False,False,False,False,False,System Load Decrease,No Net Intake Change,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.33,0.26,0.48,0.0,0,0,0.07,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-09,2,18,0,2281,32,2299,-32,-0.99,False,Relief: Discharges Exceed Transfers,-31951,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Wednesday,2361.71,-16.43,-0.79,0.0,2425.71,-15.29,-0.73,0.0,-62.71,-126.71,-15.57,-16.71,False,False,False,False,Normal Rolling Pressure,47.89820555370301,10.162957949615686,0.5654033537050829,77.73270628541945,9.05052970339871,0.5216757655820374,130.0,222.0,26.0,30.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-23.0,-20.0,-0.4299999999999999,0.0,2.0,-25.0,-0.9905254091300608,166.66666666666666,12.5,-1.0841283607979202,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.3,0.69,0.85,0.0,0,0,0.11,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-10,2,12,3,2252,39,2264,-36,-1.52,False,Relief: Discharges Exceed Transfers,-31987,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Thursday,2338.14,-20.43,-1.0,0.0,2407.43,-17.07,-0.76,0.0,-74.14,-143.43,-15.57,-18.93,False,False,False,False,Normal Rolling Pressure,49.82779870550542,11.68841510295521,0.5131276644267019,83.72639900408893,10.491493152618576,0.5573726632283701,141.0,257.0,30.0,34.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-35.0,-4.0,-0.53,0.0,-6.0,-29.0,-1.5224010439321425,12.5,-33.333333333333336,-1.2713722051731713,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.27,0.77,1.31,0.0,0,0,0.14,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2025-07-13,1,13,4,2204,10,2217,-6,-2.08,False,Relief: Discharges Exceed Transfers,-31993,0,No Current Backlog Pressure,0,False,2025,7,July,2025-07,Sunday,2311.29,-19.0,-1.16,0.0,2385.71,-17.36,-0.91,0.0,-94.29,-168.71,13.0,11.36,False,False,False,False,Normal Rolling Pressure,57.81209298464407,12.871156384203012,0.6552825635519686,91.10216460483704,10.09651229086432,0.6083345125183014,176.0,293.0,30.0,30.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-47.0,30.0,-0.56,0.0,1.0,-48.0,-2.075971731448767,-83.33333333333334,8.333333333333325,-2.131438721136769,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,229,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,0.22,0.13,1.79,0.0,0,0,0.12,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
