trend_period,reporting_days,period_start_date,period_end_date,avg_system_load,max_system_load,min_system_load,avg_net_daily_intake,total_net_daily_intake,avg_care_load_growth_pct,avg_backlog_severity_score,max_backlog_severity_score,avg_volatility_pressure_score,max_volatility_pressure_score,avg_pressure_spike_score,max_pressure_spike_score,avg_daily_strain_score,max_daily_strain_score,avg_final_pressure_stress_score,max_final_pressure_stress_score,normal_pressure_days,early_watch_days,moderate_stress_days,high_stress_days,critical_pressure_days,most_common_pressure_level,most_common_response_category,most_common_pressure_driver,trend_period_type,stress_day_count,stress_day_rate_pct,critical_pressure_rate_pct,high_or_critical_pressure_days,high_or_critical_pressure_rate_pct,previous_period,previous_avg_system_load,system_load_change,system_load_change_pct,previous_stress_score,stress_score_change,stress_score_change_pct,system_load_trend_direction,stress_score_trend_direction,normalized_load_movement,normalized_stress_movement,pressure_movement_score,pressure_trend_direction,pressure_movement_pattern,executive_pressure_signal
2024-04-29/2024-05-05,5,2024-04-29,2024-05-05,7846.8,7988,7665,45.4,227,0.32,2.4,3,1.8,2,0.8,3,5.6,9,3.46,4.32,0,0,4,0,1,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,Weekly,5,100.0,20.0,1,20.0,2024-04-22/2024-04-28,7473.8,373.0,4.990767748668683,3.3,0.16000000000000014,4.848484848484853,Increasing,Stable,0.07862364358405774,0.03149606299212601,0.05741623231768847,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2024-05-06/2024-05-12,5,2024-05-06,2024-05-12,7852.6,7957,7765,26.8,134,0.01,1.6,2,1.8,2,0.4,1,5.0,9,2.99,4.12,0,0,4,0,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,1,20.0,2024-04-29/2024-05-05,7846.8,5.800000000000182,0.07391548147015575,3.46,-0.46999999999999975,-13.583815028901727,Stable,Decreasing,0.001222566039644904,-0.09251968503937003,-0.04096144694591181,Pressure Decreasing,Pressure Cooling,Improving
2024-05-13/2024-05-19,5,2024-05-13,2024-05-19,7845.0,7965,7651,15.6,78,-0.28,1.6,3,0.6,1,0.4,1,5.2,9,2.58,4.07,0,1,2,1,1,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,Weekly,4,80.0,20.0,2,40.0,2024-05-06/2024-05-12,7852.6,-7.600000000000364,-0.09678323103176481,2.99,-0.41000000000000014,-13.712374581939804,Stable,Decreasing,-0.00160198308643128,-0.08070866141732286,-0.03719998833533249,Pressure Decreasing,Pressure Cooling,Improving
2024-05-20/2024-05-26,4,2024-05-20,2024-05-23,7744.25,7823,7636,51.75,207,0.38,1.5,2,0.5,1,0.5,1,4.75,9,2.42,3.9,0,1,2,0,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,3,75.0,25.0,1,25.0,2024-05-13/2024-05-19,7845.0,-100.75,-1.2842574888463991,2.58,-0.16000000000000014,-6.201550387596905,Decreasing,Stable,-0.021236815257624175,-0.03149606299212601,-0.02585347673815,Pressure Decreasing,Pressure Cooling,Improving
2024-05-27/2024-06-02,5,2024-05-27,2024-06-02,7854.6,7969,7709,71.0,355,0.29,2.6,3,1.0,1,0.6,1,7.0,9,3.47,4.16,0,0,2,0,3,Critical System Pressure,Immediate Escalation Required,Backlog Severity Pressure,Weekly,5,100.0,60.0,3,60.0,2024-05-20/2024-05-26,7744.25,110.35000000000036,1.4249281725150966,2.42,1.0500000000000003,43.38842975206612,Increasing,Increasing,0.023260372840484718,0.20669291338582682,0.10580501608588867,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-06-03/2024-06-09,5,2024-06-03,2024-06-09,7920.8,8067,7740,-0.6,-3,-0.33,1.0,3,0.2,1,1.4,5,4.4,7,2.51,3.37,0,1,1,3,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Weekly,4,80.0,0.0,3,60.0,2024-05-27/2024-06-02,7854.6,66.19999999999982,0.842818221169758,3.47,-0.9600000000000004,-27.665706051873208,Increasing,Decreasing,0.0139541158318086,-0.188976377952756,-0.07736460637124547,Pressure Decreasing,Pressure Cooling,Improving
2024-06-10/2024-06-16,5,2024-06-10,2024-06-16,7778.2,7845,7622,11.4,57,-0.3,0.8,2,0.6,1,1.2,4,3.6,8,2.16,3.35,1,1,1,1,1,Critical System Pressure,Early Warning Review,Daily Strain Pressure,Weekly,3,60.0,20.0,2,40.0,2024-06-03/2024-06-09,7920.8,-142.60000000000036,-1.8003231996768048,2.51,-0.34999999999999964,-13.944223107569709,Decreasing,Decreasing,-0.030058261595406602,-0.06889763779527552,-0.04753598088534762,Pressure Decreasing,Broad Pressure Relief,Improving
2024-06-17/2024-06-23,5,2024-06-17,2024-06-23,7634.2,7754,7474,10.0,50,-0.38,1.2,2,0.8,1,0.4,1,3.6,9,2.03,3.6,1,1,2,0,1,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,Weekly,3,60.0,20.0,1,20.0,2024-06-10/2024-06-16,7778.2,-144.0,-1.8513280707618731,2.16,-0.13000000000000034,-6.018518518518533,Decreasing,Stable,-0.03035336374290701,-0.025590551181102428,-0.028210098090094952,Pressure Decreasing,Pressure Cooling,Improving
2024-06-24/2024-06-30,5,2024-06-24,2024-06-30,7395.8,7503,7104,-29.8,-149,-0.99,0.2,1,0.0,0,0.6,2,2.0,5,1.29,2.28,2,1,2,0,0,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,Weekly,2,40.0,0.0,0,0.0,2024-06-17/2024-06-23,7634.2,-238.39999999999964,-3.1227895522779026,2.03,-0.7399999999999998,-36.453201970443345,Decreasing,Decreasing,-0.0502516799743682,-0.14566929133858264,-0.0931896050882647,Pressure Decreasing,Broad Pressure Relief,Improving
2024-07-01/2024-07-07,4,2024-07-01,2024-07-07,6972.0,7058,6759,-20.0,-80,-1.23,0.5,1,0.0,0,0.75,2,2.75,6,1.54,2.9,2,0,1,1,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Weekly,2,50.0,0.0,1,25.0,2024-06-24/2024-06-30,7395.8,-423.8000000000002,-5.730279347737908,1.29,0.25,19.37984496124031,Decreasing,Increasing,-0.08933163579336109,0.049212598425196846,-0.02698673039501002,Pressure Decreasing,Stress-Led Pressure Increase,Watch Closely
2024-07-08/2024-07-14,5,2024-07-08,2024-07-14,6748.0,6832,6496,-12.6,-63,-0.77,1.0,2,1.2,2,1.0,3,4.2,8,2.44,3.76,1,0,3,0,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,20.0,1,20.0,2024-07-01/2024-07-07,6972.0,-224.0,-3.2128514056224895,1.54,0.8999999999999999,58.44155844155844,Decreasing,Increasing,-0.04721634360007757,0.17716535433070865,0.053755420468776224,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-07-15/2024-07-21,4,2024-07-15,2024-07-21,6415.75,6485,6254,-32.5,-130,-0.94,0.0,0,0.5,1,0.25,1,1.25,4,1.03,1.94,2,1,1,0,0,Normal Operating Pressure,Routine Monitoring,Daily Strain Pressure,Weekly,1,25.0,0.0,0,0.0,2024-07-08/2024-07-14,6748.0,-332.25,-4.923681090693539,2.44,-1.41,-57.786885245901644,Decreasing,Decreasing,-0.07003406321931148,-0.27755905511811024,-0.16342030957377093,Pressure Decreasing,Broad Pressure Relief,Improving
2024-07-22/2024-07-28,5,2024-07-22,2024-07-28,6159.4,6222,6033,-25.6,-128,-0.71,0.2,1,0.0,0,0.2,1,1.2,6,0.86,2.23,4,0,0,1,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Weekly,1,20.0,0.0,1,20.0,2024-07-15/2024-07-21,6415.75,-256.35000000000036,-3.995635740170679,1.03,-0.17000000000000004,-16.504854368932044,Decreasing,Stable,-0.05403531107982099,-0.03346456692913387,-0.04477847621201179,Pressure Decreasing,Pressure Cooling,Improving
2024-07-29/2024-08-04,5,2024-07-29,2024-08-04,6162.0,6314,6029,39.4,197,0.27,1.2,2,0.4,1,0.6,1,5.2,9,2.36,3.69,0,1,2,1,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,20.0,2,40.0,2024-07-22/2024-07-28,6159.4,2.600000000000364,0.04221190375686534,0.86,1.5,174.41860465116278,Stable,Increasing,0.0005480468453581199,0.2952755905511811,0.13317544151297844,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-08-05/2024-08-11,5,2024-08-05,2024-08-11,6244.0,6314,6105,1.6,8,0.0,0.8,2,0.2,1,1.0,2,5.8,9,2.59,3.68,0,0,2,2,1,High System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,3,60.0,2024-07-29/2024-08-04,6162.0,82.0,1.3307367737747484,2.36,0.22999999999999998,9.745762711864407,Increasing,Increasing,0.017284554353599824,0.0452755905511811,0.0298805206425114,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-08-12/2024-08-18,5,2024-08-12,2024-08-18,6151.2,6220,6065,15.8,79,-0.13,1.0,2,0.2,1,1.0,2,3.6,7,1.86,2.89,1,1,2,1,0,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,Weekly,3,60.0,0.0,1,20.0,2024-08-05/2024-08-11,6244.0,-92.80000000000018,-1.4862267777066012,2.59,-0.7299999999999998,-28.185328185328178,Decreasing,Decreasing,-0.01956105663431789,-0.14370078740157474,-0.07542393547958348,Pressure Decreasing,Broad Pressure Relief,Improving
2024-08-19/2024-08-25,4,2024-08-19,2024-08-22,6255.5,6361,6119,45.5,182,1.2,1.75,2,0.75,1,0.75,2,6.0,9,2.81,4.16,0,1,1,0,2,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Weekly,3,75.0,50.0,2,50.0,2024-08-12/2024-08-18,6151.2,104.30000000000018,1.6956041097672028,1.86,0.95,51.075268817204304,Increasing,Increasing,0.021985109988786156,0.18700787401574803,0.096245353800919,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-08-26/2024-09-01,3,2024-08-27,2024-08-29,6498.0,6545,6437,62.67,188,0.96,2.67,3,1.0,1,0.33,1,6.33,9,3.11,3.92,0,0,2,0,1,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,Weekly,3,100.0,33.33,1,33.33,2024-08-19/2024-08-25,6255.5,242.5,3.8765886020302136,2.81,0.2999999999999998,10.676156583629886,Increasing,Increasing,0.05111590769204826,0.059055118110236185,0.05468855238023283,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-09-02/2024-09-08,5,2024-09-02,2024-09-08,6569.6,6678,6462,47.2,236,0.08,2.4,3,0.8,1,0.0,0,4.4,5,2.46,2.86,0,1,4,0,0,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,Weekly,4,80.0,0.0,0,0.0,2024-08-26/2024-09-01,6498.0,71.60000000000036,1.1018775007694732,3.11,-0.6499999999999999,-20.90032154340836,Increasing,Decreasing,0.01509236697216773,-0.12795275590551178,-0.049277938322788054,Pressure Decreasing,Pressure Cooling,Improving
2024-09-09/2024-09-15,6,2024-09-09,2024-09-15,6592.17,6658,6454,-4.33,-26,-0.28,0.67,2,0.17,1,0.33,1,3.67,9,1.76,3.68,1,2,1,1,1,Early Pressure Watch,Early Warning Review,Prolonged Window Pressure,Weekly,3,50.0,16.67,2,33.33,2024-09-02/2024-09-08,6569.6,22.56999999999971,0.3435521188504583,2.46,-0.7,-28.455284552845526,Stable,Decreasing,0.004757468192204183,-0.13779527559055116,-0.05939126651003573,Pressure Decreasing,Pressure Cooling,Improving
2024-09-16/2024-09-22,5,2024-09-16,2024-09-22,6423.2,6531,6223,-2.4,-12,-0.71,0.2,1,0.0,0,0.4,1,2.0,6,1.13,2.35,3,0,1,1,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Weekly,2,40.0,0.0,1,20.0,2024-09-09/2024-09-15,6592.17,-168.97000000000025,-2.563192393400053,1.76,-0.6300000000000001,-35.795454545454554,Decreasing,Decreasing,-0.035616721330826426,-0.12401574803149608,-0.07539628334612777,Pressure Decreasing,Broad Pressure Relief,Improving
2024-09-23/2024-09-29,5,2024-09-23,2024-09-29,6237.8,6289,6138,10.2,51,-0.27,0.8,2,0.2,1,0.4,1,2.6,7,1.38,2.95,2,1,1,1,0,Normal Operating Pressure,Routine Monitoring,Daily Strain Pressure,Weekly,2,40.0,0.0,1,20.0,2024-09-16/2024-09-22,6423.2,-185.39999999999964,-2.8864117573794936,1.13,0.25,22.123893805309734,Decreasing,Increasing,-0.0390799558189927,0.049212598425196846,0.0006516935908925936,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2024-09-30/2024-10-06,4,2024-09-30,2024-10-03,6298.0,6354,6252,42.0,168,0.58,1.0,2,0.25,1,0.75,2,5.75,10,2.56,3.95,0,0,2,1,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,100.0,25.0,2,50.0,2024-09-23/2024-09-29,6237.8,60.19999999999982,0.9650838436628268,1.38,1.1800000000000002,85.50724637681161,Increasing,Increasing,0.01268939234252081,0.23228346456692917,0.11150672484350457,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-10-07/2024-10-13,5,2024-10-07,2024-10-13,6204.4,6263,6116,22.8,114,-0.52,1.2,2,0.4,1,0.4,1,3.8,7,2.02,3.23,1,0,3,1,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,0.0,1,20.0,2024-09-30/2024-10-06,6298.0,-93.60000000000036,-1.486186090822489,2.56,-0.54,-21.09375,Decreasing,Decreasing,-0.019729686432889634,-0.1062992125984252,-0.05868597320738064,Pressure Decreasing,Broad Pressure Relief,Improving
2024-10-14/2024-10-20,5,2024-10-14,2024-10-20,6238.2,6321,6149,38.4,192,0.26,1.6,2,0.6,1,0.4,1,5.0,9,2.48,3.72,0,0,4,0,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,1,20.0,2024-10-07/2024-10-13,6204.4,33.80000000000018,0.5447746760363642,2.02,0.45999999999999996,22.77227722772277,Stable,Increasing,0.007124608989654601,0.0905511811023622,0.04466656644037302,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-10-21/2024-10-27,4,2024-10-21,2024-10-27,6291.75,6371,6186,27.5,110,0.38,2.0,3,0.75,1,0.25,1,4.75,9,2.44,3.93,0,1,2,0,1,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,Weekly,3,75.0,25.0,1,25.0,2024-10-14/2024-10-20,6238.2,53.55000000000018,0.8584206982783525,2.48,-0.040000000000000036,-1.6129032258064528,Increasing,Stable,0.011287657141893583,-0.007874015748031503,0.002664904341427295,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2024-10-28/2024-11-03,5,2024-10-28,2024-11-03,6328.6,6425,6161,25.4,127,-0.39,0.8,2,0.2,1,0.6,1,5.0,9,2.18,3.69,0,1,2,1,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,4,80.0,20.0,2,40.0,2024-10-21/2024-10-27,6291.75,36.850000000000364,0.5856876067866709,2.44,-0.2599999999999998,-10.655737704918025,Stable,Decreasing,0.0077675100967092665,-0.05118110236220468,-0.01875936550980201,Pressure Stable,Stable Pressure Movement,Stable
2024-11-04/2024-11-10,4,2024-11-04,2024-11-07,6291.0,6342,6216,28.0,112,0.62,1.5,2,0.5,1,0.75,2,5.0,9,2.36,3.71,0,1,2,0,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,3,75.0,25.0,1,25.0,2024-10-28/2024-11-03,6328.6,-37.600000000000364,-0.5941282432133547,2.18,0.17999999999999972,8.256880733944941,Stable,Stable,-0.00792560053287024,0.035433070866141676,0.011585801596685121,Pressure Stable,Stable Pressure Movement,Stable
2024-11-11/2024-11-17,5,2024-11-11,2024-11-17,6158.6,6244,6026,8.0,40,-0.91,2.0,3,0.8,1,0.8,1,5.8,8,2.9,3.56,0,0,2,2,1,High System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,3,60.0,2024-11-04/2024-11-10,6291.0,-132.39999999999964,-2.1045938642505106,2.36,0.54,22.88135593220339,Decreasing,Increasing,-0.0279082316636172,0.1062992125984252,0.03248511825430188,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-11-18/2024-11-24,5,2024-11-18,2024-11-24,6035.4,6091,5947,2.4,12,-0.26,0.8,2,0.2,1,0.4,1,2.6,7,1.41,2.93,2,1,1,1,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Weekly,2,40.0,0.0,1,20.0,2024-11-11/2024-11-17,6158.6,-123.20000000000073,-2.000454648783826,2.9,-1.49,-51.37931034482759,Decreasing,Decreasing,-0.025968988980042816,-0.2933070866141732,-0.1462711329154015,Pressure Decreasing,Broad Pressure Relief,Improving
2024-11-25/2024-12-01,5,2024-11-25,2024-12-01,6174.8,6292,6012,62.8,314,1.13,1.6,2,0.6,1,0.4,1,5.4,9,2.6,3.72,0,0,4,0,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,1,20.0,2024-11-18/2024-11-24,6035.4,139.40000000000055,2.309706067534887,1.41,1.1900000000000002,84.3971631205674,Increasing,Increasing,0.02938374240111982,0.23425196850393704,0.12157444414738756,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-12-02/2024-12-08,5,2024-12-02,2024-12-08,6489.8,6593,6391,71.2,356,0.75,2.8,3,1.0,1,0.2,1,6.0,10,3.04,4.22,0,0,4,0,1,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,Weekly,5,100.0,20.0,1,20.0,2024-11-25/2024-12-01,6174.8,315.0,5.101379801774955,2.6,0.43999999999999995,16.92307692307692,Increasing,Increasing,0.06639798318760909,0.08661417322834644,0.0754952687059409,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-12-09/2024-12-15,5,2024-12-09,2024-12-15,6690.6,6755,6583,41.8,209,0.66,0.8,2,0.2,1,0.4,1,4.8,10,2.12,4.02,0,2,1,1,1,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,3,60.0,20.0,2,40.0,2024-12-02/2024-12-08,6489.8,200.80000000000018,3.0940861043483645,3.04,-0.9199999999999999,-30.263157894736842,Increasing,Decreasing,0.042326079441498146,-0.1811023622047244,-0.058216719299301986,Pressure Decreasing,Pressure Cooling,Improving
2024-12-16/2024-12-22,5,2024-12-16,2024-12-22,6860.4,7012,6741,29.2,146,0.32,0.8,2,0.2,1,0.6,1,5.4,9,2.35,3.82,0,1,1,2,1,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Weekly,4,80.0,20.0,3,60.0,2024-12-09/2024-12-15,6690.6,169.79999999999927,2.537888978566934,2.12,0.22999999999999998,10.849056603773583,Increasing,Increasing,0.03579167474684436,0.0452755905511811,0.04005943685879589,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-12-23/2024-12-29,5,2024-12-23,2024-12-29,6816.6,6926,6635,4.4,22,-0.63,0.8,2,0.2,1,0.4,1,3.8,8,1.75,3.19,1,2,0,1,1,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Weekly,2,40.0,20.0,2,40.0,2024-12-16/2024-12-22,6860.4,-43.79999999999927,-0.6384467377995346,2.35,-0.6000000000000001,-25.531914893617024,Stable,Decreasing,-0.00923248147180073,-0.11811023622047245,-0.05822747110870301,Pressure Decreasing,Pressure Cooling,Improving
2024-12-30/2025-01-05,4,2024-12-30,2025-01-05,6349.5,6610,5955,-81.5,-326,-2.64,0.0,0,0.5,2,0.75,3,1.25,4,1.29,3.12,2,1,1,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Weekly,1,25.0,0.0,0,0.0,2024-12-23/2024-12-29,6816.6,-467.10000000000036,-6.852389754423031,1.75,-0.45999999999999996,-26.285714285714285,Decreasing,Decreasing,-0.0984587236410547,-0.0905511811023622,-0.09490032949864308,Pressure Decreasing,Broad Pressure Relief,Improving
2025-01-06/2025-01-12,5,2025-01-06,2025-01-12,5616.8,5829,5195,-108.0,-540,-2.67,0.0,0,2.2,3,0.8,3,2.4,6,2.03,3.63,2,1,0,2,0,High System Stress,Priority Monitoring Required,Volatility Pressure,Weekly,2,40.0,0.0,2,40.0,2024-12-30/2025-01-05,6349.5,-732.6999999999998,-11.539491298527441,1.29,0.7399999999999998,57.3643410852713,Decreasing,Increasing,-0.15444381676686084,0.14566929133858264,-0.01939291811941128,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2025-01-13/2025-01-19,5,2025-01-13,2025-01-19,5025.8,5126,4780,-43.6,-218,-1.63,0.0,0,3.2,4,1.2,4,2.8,6,2.33,3.83,0,3,1,1,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,0.0,1,20.0,2025-01-06/2025-01-12,5616.8,-591.0,-10.522005412334424,2.03,0.30000000000000027,14.778325123152724,Decreasing,Increasing,-0.12457526369484752,0.059055118110236275,-0.04194159188255982,Pressure Decreasing,Stress-Led Pressure Increase,Watch Closely
2025-01-20/2025-01-26,5,2025-01-20,2025-01-26,4670.0,4814,4292,-41.4,-207,-2.07,0.4,1,2.4,3,1.2,4,3.0,7,2.24,3.89,1,2,0,2,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,0.0,2,40.0,2025-01-13/2025-01-19,5025.8,-355.8000000000002,-7.079469935134708,2.33,-0.08999999999999986,-3.8626609442060027,Decreasing,Stable,-0.07499810291476611,-0.017716535433070838,-0.04922139754800324,Pressure Decreasing,Pressure Cooling,Improving
2025-01-27/2025-02-02,5,2025-01-27,2025-02-02,3983.0,4214,3505,-90.8,-454,-3.89,0.0,0,2.8,3,1.2,4,2.8,6,2.26,4.1,0,3,1,1,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,0.0,1,20.0,2025-01-20/2025-01-26,4670.0,-687.0,-14.710920770877944,2.24,0.019999999999999574,0.8928571428571237,Decreasing,Stable,-0.1448108395234522,0.003937007874015664,-0.07787430819459167,Pressure Decreasing,Pressure Cooling,Improving
2025-02-03/2025-02-09,5,2025-02-03,2025-02-09,3258.2,3448,2891,-79.6,-398,-3.72,0.0,0,4.0,4,1.2,4,2.8,6,2.53,4.21,0,3,1,0,1,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,20.0,1,20.0,2025-01-27/2025-02-02,3983.0,-724.8000000000002,-18.197338689430083,2.26,0.27,11.946902654867259,Decreasing,Increasing,-0.1527785975059653,0.0531496062992126,-0.060110905793635254,Pressure Decreasing,Stress-Led Pressure Increase,Watch Closely
2025-02-10/2025-02-16,4,2025-02-10,2025-02-13,2789.5,2852,2713,-45.25,-181,-1.58,0.0,0,4.0,4,0.5,2,2.25,5,2.04,3.04,0,3,1,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,1,25.0,0.0,0,0.0,2025-02-03/2025-02-09,3258.2,-468.6999999999998,-14.3852433859186,2.53,-0.48999999999999977,-19.367588932806317,Decreasing,Decreasing,-0.09879598323819798,-0.09645669291338578,-0.0977433025920325,Pressure Decreasing,Broad Pressure Relief,Improving
2025-02-17/2025-02-23,5,2025-02-17,2025-02-23,2526.6,2555,2439,-9.0,-45,-2.07,0.2,1,3.0,4,0.8,3,2.6,6,1.88,3.26,0,3,1,1,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Weekly,2,40.0,0.0,1,20.0,2025-02-10/2025-02-16,2789.5,-262.9000000000001,-9.424628069546518,2.04,-0.16000000000000014,-7.843137254901968,Decreasing,Stable,-0.05541596755562678,-0.03149606299212601,-0.044652010502051434,Pressure Decreasing,Pressure Cooling,Improving
2025-02-24/2025-03-02,5,2025-02-24,2025-03-02,2402.8,2435,2321,-19.0,-95,-0.98,0.0,0,1.8,3,0.0,0,0.4,1,0.74,1.18,3,2,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Weekly,0,0.0,0.0,0,0.0,2025-02-17/2025-02-23,2526.6,-123.79999999999973,-4.899865431805578,1.88,-1.14,-60.63829787234042,Decreasing,Decreasing,-0.026095461328971385,-0.22440944881889763,-0.1153367556994382,Pressure Decreasing,Broad Pressure Relief,Improving
2025-03-03/2025-03-09,5,2025-03-03,2025-03-09,2255.6,2316,2162,-21.0,-105,-1.4,0.0,0,0.0,0,0.0,0,0.0,0,0.11,0.19,5,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Weekly,0,0.0,0.0,0,0.0,2025-02-24/2025-03-02,2402.8,-147.20000000000027,-6.12618611619778,0.74,-0.63,-85.13513513513513,Decreasing,Decreasing,-0.031027882937193888,-0.12401574803149606,-0.07287242222962988,Pressure Decreasing,Broad Pressure Relief,Improving
2025-03-10/2025-03-16,5,2025-03-10,2025-03-16,2134.6,2153,2126,-5.6,-28,-0.34,0.4,1,0.0,0,0.2,1,1.2,5,0.43,1.56,3,1,1,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Weekly,1,20.0,0.0,0,0.0,2025-03-03/2025-03-09,2255.6,-121.0,-5.364426316722824,0.11,0.32,290.90909090909093,Decreasing,Increasing,-0.025505257033970472,0.06299212598425197,0.014318565324229624,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2025-03-17/2025-03-23,5,2025-03-17,2025-03-23,2143.6,2165,2125,1.2,6,0.37,0.8,2,0.2,1,0.4,1,4.2,9,1.44,3.25,1,1,1,1,1,Critical System Pressure,Early Warning Review,Prolonged Window Pressure,Weekly,3,60.0,20.0,2,40.0,2025-03-10/2025-03-16,2134.6,9.0,0.4216246603579125,0.43,1.01,234.88372093023258,Stable,Increasing,0.0018970852339316882,0.19881889763779528,0.0905119008156703,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-03-24/2025-03-30,5,2025-03-24,2025-03-30,2176.4,2208,2152,6.4,32,0.4,2.4,3,1.0,1,0.2,1,5.8,9,2.38,3.38,0,0,4,0,1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Weekly,5,100.0,20.0,1,20.0,2025-03-17/2025-03-23,2143.6,32.80000000000018,1.5301362194439347,1.44,0.94,65.27777777777779,Stable,Increasing,0.006913821741439968,0.18503937007874013,0.08707031849322505,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
